,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
59702,A0985556,DOG,QUEENSLAND HEEL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
59697,A0985411,DOG,ALASKAN HUSKY,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-11-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62810,A1012062,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62812,A1012064,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-21T00:00:00.000,HEALTHY,ADOPTION,2017-10-24T00:00:00.000,HEALTHY,OCT.2017,FY2018
59731,A0986492,DOG,POODLE STND,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
63183,A1012425,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-10-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
59753,A0987436,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-06T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61518,A1010718,DOG,CHIHUAHUA LH,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61997,A1011218,DOG,DOBERMAN PINSCH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61984,A1011205,DOG,ALASKAN HUSKY,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62000,A1011221,DOG,POODLE MIN,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62012,A1011233,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-17T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
62461,A1011700,DOG,SHIBA INU,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62005,A1011227,DOG,CATAHOULA,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62010,A1011231,DOG,GERM SHEPHERD,LAB,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-13T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,OCT.2017,FY2018
61979,A1011202,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61958,A1011187,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62463,A1011701,DOG,PIT BULL,LAB,OWNER SURRENDER,RETURN30,2017-10-31T00:00:00.000,TREATABLE REHABILITABLE CONTAGIOUS,EUTHANIZED,2017-10-31T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
61965,A1011194,DOG,DUTCH SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,HEALTHY,ADOPTION,2017-10-16T00:00:00.000,HEALTHY,OCT.2017,FY2018
61964,A1011193,DOG,DUTCH SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,HEALTHY,ADOPTION,2017-10-16T00:00:00.000,HEALTHY,OCT.2017,FY2018
61963,A1011192,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,EUTHANASIA REQUESTED,2017-10-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
62021,A1011241,DOG,SCHNAUZER STAND,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62080,A1011308,DOG,CAIRN TERRIER,AVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62079,A1011307,DOG,GERM SHEPHERD,LAB,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-13T00:00:00.000,TREATABLE MANAGEABLE CONTAGIOUS,OCT.2017,FY2018
62077,A1011306,DOG,CAIRN TERRIER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,FOSTER,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62075,A1011304,DOG,PUG,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62074,A1011303,DOG,SCHNAUZER STAND,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62070,A1011299,DOG,LABRADOR RETR,LAB,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62069,A1011298,DOG,WELSH CORGI PEM,LAB,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62076,A1011305,DOG,CHIHUAHUA SH,LAB,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-13T00:00:00.000,TREATABLE MANAGEABLE CONTAGIOUS,OCT.2017,FY2018
62103,A1011333,DOG,BASSET HOUND,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62101,A1011332,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62100,A1011331,DOG,CAIRN TERRIER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62038,A1011262,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62048,A1011277,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61937,A1011160,DOG,CAIRN TERRIER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61818,A1011038,DOG,PIT BULL,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61847,A1011066,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-12T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
61839,A1011057,DOG,BEAGLE,LAB,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,2017-10-10T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,OCT.2017,FY2018
61776,A1010990,DOG,LABRADOR RETR,LAB,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-26T00:00:00.000,UNHEALTHY UNTREATABLE CONTAGIOUS,OCT.2017,FY2018
61774,A1010988,DOG,BEAGLE,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61772,A1010987,DOG,BEAGLE,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61791,A1011008,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,DEAD ON ARRIVAL,2017-10-10T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,DEAD ON ARRIVAL,2017-10-10T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
61801,A1011021,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
61797,A1011018,DOG,FOX TERR SMOOTH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61796,A1011014,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61795,A1011013,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61794,A1011011,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61853,A1011072,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-10T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,2017-10-13T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
61870,A1011090,DOG,AM PIT BULL TER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-11-10T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61890,A1011110,DOG,CHINESE SHARPEI,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
61886,A1011107,DOG,CHIHUAHUA SH,LAB,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-12T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
61877,A1011097,DOG,AMERICAN STAFF,AVAILABLE,OWNER SURRENDER,GENERAL,2017-10-11T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62109,A1011340,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62333,A1011565,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62344,A1011577,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-17T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
62292,A1011525,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-15T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,ADOPTION,2017-10-24T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,OCT.2017,FY2018
62288,A1011519,DOG,LABRADOR RETR,LAB,OWNER SURRENDER,GENERAL,2017-10-15T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-16T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
62279,A1011509,DOG,CAIRN TERRIER,AVAILABLE,OWNER SURRENDER,GENERAL,2017-10-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62297,A1011531,DOG,TENN TR BRINDLE,LAB,OWNER SURRENDER,GENERAL,2017-10-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-17T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,OCT.2017,FY2018
62424,A1011660,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62421,A1011657,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-17T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,OCT.2017,FY2018
62420,A1011656,DOG,DACHSHUND,LAB,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-24T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
62426,A1011661,DOG,CHINESE SHARPEI,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62418,A1011654,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-17T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
62416,A1011652,DOG,ROTTWEILER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62415,A1011651,DOG,PIT BULL,LAB,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-18T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
62417,A1011653,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62430,A1011665,DOG,ROTTWEILER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62405,A1011638,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,2017-10-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62370,A1011601,DOG,SHIH TZU,UNAVAILABLE,OWNER SURRENDER,EUTHANASIA REQUESTED,2017-10-16T00:00:00.000,UNHEALTHY UNTREATABLE CONTAGIOUS,EUTHANIZED,2017-10-16T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,OCT.2017,FY2018
62369,A1011600,DOG,CHIHUAHUA SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,2017-10-25T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,OCT.2017,FY2018
62365,A1011595,DOG,RHOD RIDGEBACK,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62371,A1011602,DOG,PIT BULL,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-11-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62404,A1011636,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,2017-10-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62403,A1011635,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,2017-10-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62402,A1011634,DOG,CHIHUAHUA SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE MANAGEABLE NON-CONTAGIOUS,TRANSFER,2017-10-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62399,A1011629,DOG,AUST CATTLE DOG,LAB,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-18T00:00:00.000,UNHEALTHY UNTREATABLE CONTAGIOUS,OCT.2017,FY2018
62398,A1011628,DOG,AUST CATTLE DOG,LAB,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2017-10-18T00:00:00.000,UNHEALTHY UNTREATABLE CONTAGIOUS,OCT.2017,FY2018
62393,A1011619,DOG,RAT TERRIER,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62155,A1011386,DOG,POINTER,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2017-10-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62172,A1011405,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62183,A1011416,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62182,A1011415,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62171,A1011404,DOG,GERM SHEPHERD,UNAVAILABLE,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62181,A1011414,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62179,A1011412,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62178,A1011411,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62177,A1011410,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62176,A1011409,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62175,A1011408,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
62174,A1011407,DOG,GERM SHEPHERD,IMPOUNDED,OWNER SURRENDER,GENERAL,2017-10-13T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,2017-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,OCT.2017,FY2018
