,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
104661,A1049813,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-11-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-11-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,NOV.2018,FY2019
104426,A1049600,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2018-11-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,2018-11-27T00:00:00.000,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,NOV.2018,FY2019
97818,A1023196,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2018-11-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2018-12-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,NOV.2018,FY2019
56728,A1089320,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-24T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
56725,A1089316,CAT,DOMESTIC MH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-24T00:00:00.000,APP WNL,ADOPTION,2019-11-30T00:00:00.000,APP WNL,NOV.2019,FY2020
28827,A1089476,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-26T00:00:00.000,APP WNL,ADOPTION,2019-12-27T00:00:00.000,APP WNL,NOV.2019,FY2020
28868,A1087966,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-09T00:00:00.000,APP INJ,ADOPTION,2020-01-04T00:00:00.000,APP WNL,NOV.2019,FY2020
56666,A1089218,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-23T00:00:00.000,APP WNL,TRANSFER,2019-11-25T00:00:00.000,APP WNL,NOV.2019,FY2020
56664,A1089216,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-23T00:00:00.000,APP WNL,ADOPTION,2019-11-26T00:00:00.000,APP WNL,NOV.2019,FY2020
27291,A1089195,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-11-23T00:00:00.000,APP INJ,TRANSFER,2019-11-30T00:00:00.000,APP SICK,NOV.2019,FY2020
28655,A1088879,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-19T00:00:00.000,UNKNOWN,FOSTER,2019-11-26T00:00:00.000,APP SICK,NOV.2019,FY2020
56685,A1089243,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-23T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
57036,A1089720,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-30T00:00:00.000,APP WNL,ADOPTION,2019-12-06T00:00:00.000,APP WNL,NOV.2019,FY2020
57015,A1089697,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-30T00:00:00.000,APP WNL,ADOPTION,2019-12-02T00:00:00.000,APP WNL,NOV.2019,FY2020
57016,A1089698,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-30T00:00:00.000,APP WNL,ADOPTION,2019-12-02T00:00:00.000,APP WNL,NOV.2019,FY2020
57048,A1089732,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-30T00:00:00.000,APP WNL,ADOPTION,2019-12-02T00:00:00.000,APP WNL,NOV.2019,FY2020
55337,A1087676,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-06T00:00:00.000,APP WNL,ADOPTION,2019-11-11T00:00:00.000,APP WNL,NOV.2019,FY2020
55336,A1087675,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-06T00:00:00.000,APP WNL,ADOPTION,2019-11-09T00:00:00.000,APP WNL,NOV.2019,FY2020
55335,A1087674,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-06T00:00:00.000,APP WNL,ADOPTION,2019-11-07T00:00:00.000,APP WNL,NOV.2019,FY2020
57062,A1089750,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-30T00:00:00.000,APP WNL,ADOPTION,2019-12-04T00:00:00.000,APP WNL,NOV.2019,FY2020
56971,A1089635,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-29T00:00:00.000,APP WNL,ADOPTION,2019-12-02T00:00:00.000,APP WNL,NOV.2019,FY2020
56988,A1089659,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-29T00:00:00.000,APP WNL,ADOPTION,2019-11-30T00:00:00.000,APP WNL,NOV.2019,FY2020
55264,A1087601,CAT,SIAMESE,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-05T00:00:00.000,APP WNL,ADOPTION,2019-11-10T00:00:00.000,APP WNL,NOV.2019,FY2020
55266,A1087603,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-05T00:00:00.000,APP WNL,ADOPTION,2019-11-07T00:00:00.000,APP WNL,NOV.2019,FY2020
56730,A1089322,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,QUARANTINE,2019-11-24T00:00:00.000,APP WNL,EUTHANIZED,2019-11-25T00:00:00.000,APP SICK,NOV.2019,FY2020
26841,A0989012,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-23T00:00:00.000,APP WNL,ADOPTION,2019-12-21T00:00:00.000,APP WNL,NOV.2019,FY2020
56821,A1089461,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-26T00:00:00.000,APP WNL,ADOPTION,2019-11-30T00:00:00.000,APP WNL,NOV.2019,FY2020
56820,A1089459,CAT,DOMESTIC MH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-26T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
56815,A1089454,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2019-11-26T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
56846,A1089481,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-26T00:00:00.000,APP WNL,ADOPTION,2019-11-27T00:00:00.000,APP WNL,NOV.2019,FY2020
56038,A1088435,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-14T00:00:00.000,APP WNL,ADOPTION,2019-11-22T00:00:00.000,APP WNL,NOV.2019,FY2020
56037,A1088434,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-14T00:00:00.000,APP WNL,ADOPTION,2019-11-20T00:00:00.000,APP WNL,NOV.2019,FY2020
56049,A1088447,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,QUARANTINE,2019-11-14T00:00:00.000,APP WNL,ADOPTION,2019-11-25T00:00:00.000,APP WNL,NOV.2019,FY2020
56002,A1088399,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-14T00:00:00.000,APP WNL,ADOPTION,2019-11-16T00:00:00.000,APP WNL,NOV.2019,FY2020
55624,A1087961,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-09T00:00:00.000,APP WNL,ADOPTION,2019-11-22T00:00:00.000,APP WNL,NOV.2019,FY2020
55625,A1087962,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-09T00:00:00.000,APP WNL,ADOPTION,2019-11-15T00:00:00.000,APP WNL,NOV.2019,FY2020
55627,A1087964,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-09T00:00:00.000,APP WNL,ADOPTION,2019-12-14T00:00:00.000,APP WNL,NOV.2019,FY2020
55632,A1087970,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-09T00:00:00.000,APP WNL,ADOPTION,2019-12-02T00:00:00.000,APP WNL,NOV.2019,FY2020
55631,A1087969,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-09T00:00:00.000,APP WNL,ADOPTION,2019-11-20T00:00:00.000,APP WNL,NOV.2019,FY2020
56091,A1088505,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-15T00:00:00.000,APP WNL,ADOPTION,2019-11-17T00:00:00.000,APP WNL,NOV.2019,FY2020
56093,A1088508,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-15T00:00:00.000,APP WNL,FOSTER,2019-11-16T00:00:00.000,APP WNL,NOV.2019,FY2020
55630,A1087968,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-09T00:00:00.000,APP WNL,ADOPTION,2019-11-16T00:00:00.000,APP WNL,NOV.2019,FY2020
56099,A1088510,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-15T00:00:00.000,APP WNL,FOSTER,2019-11-16T00:00:00.000,APP WNL,NOV.2019,FY2020
55744,A1088093,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-11T00:00:00.000,APP WNL,ADOPTION,2019-11-14T00:00:00.000,APP WNL,NOV.2019,FY2020
55731,A1088082,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-11T00:00:00.000,APP WNL,ADOPTION,2019-11-15T00:00:00.000,APP WNL,NOV.2019,FY2020
55732,A1088083,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-11T00:00:00.000,APP WNL,ADOPTION,2019-11-30T00:00:00.000,APP WNL,NOV.2019,FY2020
55664,A1088009,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-10T00:00:00.000,APP WNL,ADOPTION,2019-11-12T00:00:00.000,APP WNL,NOV.2019,FY2020
55860,A1088231,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-12T00:00:00.000,APP WNL,ADOPTION,2019-11-20T00:00:00.000,APP WNL,NOV.2019,FY2020
56464,A1088968,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-20T00:00:00.000,APP WNL,ADOPTION,2019-12-02T00:00:00.000,APP WNL,NOV.2019,FY2020
31439,A1088507,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-15T00:00:00.000,APP WNL,FOSTER,2019-11-16T00:00:00.000,APP WNL,NOV.2019,FY2020
56483,A1088989,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-20T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
56395,A1088881,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-19T00:00:00.000,UNKNOWN,FOSTER,2019-11-26T00:00:00.000,APP SICK,NOV.2019,FY2020
56393,A1088878,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-19T00:00:00.000,APP WNL,ADOPTION,2019-11-27T00:00:00.000,APP WNL,NOV.2019,FY2020
56435,A1088933,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,RETURN30,2019-11-26T00:00:00.000,APP WNL,ADOPTION,2019-11-30T00:00:00.000,APP WNL,NOV.2019,FY2020
56561,A1089083,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-21T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
56562,A1089084,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,QUARANTINE,2019-11-23T00:00:00.000,APP WNL,EUTHANIZED,2019-11-25T00:00:00.000,APP SICK,NOV.2019,FY2020
29455,A1087679,CAT,DOMESTIC MH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-06T00:00:00.000,APP WNL,TRANSFER,2019-12-29T00:00:00.000,APP WNL,NOV.2019,FY2020
56582,A1089114,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2019-11-22T00:00:00.000,APP WNL,ADOPTION,2019-11-25T00:00:00.000,APP WNL,NOV.2019,FY2020
56583,A1089115,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2019-11-22T00:00:00.000,APP WNL,ADOPTION,2019-11-25T00:00:00.000,APP WNL,NOV.2019,FY2020
56585,A1089117,CAT,DOMESTIC SH,EU RISK,OWNER SURRENDER,GENERAL,2019-11-22T00:00:00.000,APP WNL,RETURNED TO OWNER,2019-11-27T00:00:00.000,APP WNL,NOV.2019,FY2020
56529,A1089043,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-21T00:00:00.000,APP WNL,ADOPTION,2019-11-22T00:00:00.000,APP WNL,NOV.2019,FY2020
56531,A1089045,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-21T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
56211,A1088651,CAT,DOMESTIC LH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-17T00:00:00.000,APP WNL,ADOPTION,2019-11-20T00:00:00.000,APP WNL,NOV.2019,FY2020
56236,A1088679,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-11-17T00:00:00.000,APP WNL,ADOPTION,2019-11-24T00:00:00.000,APP WNL,NOV.2019,FY2020
56242,A1088686,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-17T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
56243,A1088687,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-17T00:00:00.000,APP WNL,ADOPTION,2019-11-19T00:00:00.000,APP WNL,NOV.2019,FY2020
56244,A1088688,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-17T00:00:00.000,APP WNL,ADOPTION,2019-12-11T00:00:00.000,APP WNL,NOV.2019,FY2020
56246,A1088690,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-17T00:00:00.000,APP WNL,ADOPTION,2019-11-22T00:00:00.000,APP WNL,NOV.2019,FY2020
56247,A1088691,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-17T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
56154,A1088576,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-16T00:00:00.000,APP WNL,ADOPTION,2019-11-26T00:00:00.000,APP WNL,NOV.2019,FY2020
56155,A1088577,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-16T00:00:00.000,APP WNL,ADOPTION,2019-11-18T00:00:00.000,APP WNL,NOV.2019,FY2020
56364,A1088847,CAT,DOMESTIC SH,LAB,OWNER SURRENDER,GENERAL,2019-11-19T00:00:00.000,APP WNL,EUTHANIZED,2019-12-01T00:00:00.000,APP WNL,NOV.2019,FY2020
56365,A1088848,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-19T00:00:00.000,APP WNL,EUTHANIZED,2019-12-10T00:00:00.000,CRITICAL,NOV.2019,FY2020
56366,A1088849,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-19T00:00:00.000,APP WNL,ADOPTION,2019-12-07T00:00:00.000,APP WNL,NOV.2019,FY2020
50604,A1075460,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-06T00:00:00.000,APP WNL,ADOPTION,2019-11-09T00:00:00.000,APP WNL,NOV.2019,FY2020
50609,A1075538,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-06T00:00:00.000,APP WNL,ADOPTION,2019-11-09T00:00:00.000,APP WNL,NOV.2019,FY2020
50591,A1075225,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-26T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
50724,A1077310,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP WNL,ADOPTION,2019-11-13T00:00:00.000,APP WNL,NOV.2019,FY2020
50725,A1077313,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP WNL,TRANSFER,2019-11-12T00:00:00.000,APP WNL,NOV.2019,FY2020
50657,A1076242,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-23T00:00:00.000,APP WNL,ADOPTION,2019-11-24T00:00:00.000,APP WNL,NOV.2019,FY2020
50329,A1067776,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-30T00:00:00.000,APP WNL,ADOPTION,2019-12-02T00:00:00.000,APP WNL,NOV.2019,FY2020
50366,A1068976,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-11-03T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,NOV.2019,FY2020
50497,A1072967,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-26T00:00:00.000,APP WNL,ADOPTION,2019-11-30T00:00:00.000,APP WNL,NOV.2019,FY2020
50974,A1080016,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,RETURN30,2019-11-03T00:00:00.000,APP WNL,ADOPTION,2019-11-05T00:00:00.000,APP WNL,NOV.2019,FY2020
50942,A1079946,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,DEAD ON ARRIVAL,2019-11-09T00:00:00.000,DEAD,DEAD ON ARRIVAL,2019-11-09T00:00:00.000,DEAD,NOV.2019,FY2020
49526,A0844952,CAT,DOMESTIC LH,AVAILABLE,OWNER SURRENDER,EUTHANASIA REQUESTED,2019-11-26T00:00:00.000,APP SICK,EUTHANIZED,2019-11-27T00:00:00.000,APP SICK,NOV.2019,FY2020
49699,A0990068,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-27T00:00:00.000,APP WNL,ADOPTION,2019-11-30T00:00:00.000,APP WNL,NOV.2019,FY2020
49715,A0995283,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,DEAD ON ARRIVAL,2019-11-20T00:00:00.000,DEAD,DEAD ON ARRIVAL,2019-11-20T00:00:00.000,DEAD,NOV.2019,FY2020
49895,A1032786,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-19T00:00:00.000,APP WNL,ADOPTION,2019-11-21T00:00:00.000,APP WNL,NOV.2019,FY2020
50153,A1059832,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-09T00:00:00.000,APP WNL,ADOPTION,2019-11-16T00:00:00.000,APP WNL,NOV.2019,FY2020
50218,A1062764,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-12T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
50102,A1055346,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-19T00:00:00.000,APP WNL,ADOPTION,2019-11-25T00:00:00.000,APP WNL,NOV.2019,FY2020
50117,A1056489,CAT,RUSSIAN BLUE,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-11-23T00:00:00.000,APP WNL,ADOPTION,2019-11-30T00:00:00.000,APP WNL,NOV.2019,FY2020
54913,A1087249,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-11-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,NOV.2019,FY2020
54914,A1087250,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-11-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,NOV.2019,FY2020
55105,A1087439,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP WNL,ADOPTION,2019-11-05T00:00:00.000,APP WNL,NOV.2019,FY2020
55107,A1087441,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP WNL,ADOPTION,2019-11-23T00:00:00.000,APP SICK,NOV.2019,FY2020
55108,A1087442,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP INJ,FOSTER,2019-11-19T00:00:00.000,APP INJ,NOV.2019,FY2020
55111,A1087445,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP WNL,ADOPTION,2019-11-05T00:00:00.000,APP WNL,NOV.2019,FY2020
55115,A1087449,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP WNL,ADOPTION,2019-11-29T00:00:00.000,APP WNL,NOV.2019,FY2020
55116,A1087450,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP WNL,ADOPTION,2019-11-05T00:00:00.000,APP WNL,NOV.2019,FY2020
55118,A1087452,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP WNL,ADOPTION,2019-11-05T00:00:00.000,APP WNL,NOV.2019,FY2020
55110,A1087444,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-11-03T00:00:00.000,APP WNL,ADOPTION,2019-11-06T00:00:00.000,APP WNL,NOV.2019,FY2020
55038,A1087364,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-11-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-11-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,NOV.2019,FY2020
55039,A1087365,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,GENERAL,2019-11-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-11-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,NOV.2019,FY2020
4125,A1134135,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-16T00:00:00.000,APP WNL,TRANSFER,2021-11-19T00:00:00.000,APP WNL,NOV.2021,FY2022
4059,A1133748,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-11T00:00:00.000,APP WNL,ADOPTION,2021-11-17T00:00:00.000,APP WNL,NOV.2021,FY2022
4094,A1134287,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-18T00:00:00.000,APP WNL,ADOPTION,2021-11-19T00:00:00.000,APP WNL,NOV.2021,FY2022
3582,A1134888,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,WALK IN,2021-11-27T00:00:00.000,APP INJ,EUTHANIZED,2021-11-28T00:00:00.000,CRITICAL,NOV.2021,FY2022
4102,A1133318,CAT,DOMESTIC SH,RELEASED FROM QUARANTINE,OWNER SURRENDER,QUARANTINE,2021-11-06T00:00:00.000,APP WNL,RETURNED TO OWNER,2021-11-19T00:00:00.000,APP WNL,NOV.2021,FY2022
4188,A1134136,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-16T00:00:00.000,APP WNL,TRANSFER,2021-11-19T00:00:00.000,APP WNL,NOV.2021,FY2022
3583,A1134010,CAT,DOMESTIC MH,AVAILABLE,OWNER SURRENDER,APPOINT,2021-11-14T00:00:00.000,APP WNL,ADOPTION,2021-11-15T00:00:00.000,APP WNL,NOV.2021,FY2022
4046,A1133990,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-14T00:00:00.000,APP WNL,ADOPTION,2021-11-17T00:00:00.000,APP WNL,NOV.2021,FY2022
4032,A1134858,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-27T00:00:00.000,APP WNL,TRANSFER,2021-11-29T00:00:00.000,APP WNL,NOV.2021,FY2022
4034,A1133479,CAT,DOMESTIC LH,UNAVAILABLE,OWNER SURRENDER,WALK IN,2021-11-08T00:00:00.000,APP WNL,ADOPTION,2021-11-17T00:00:00.000,APP WNL,NOV.2021,FY2022
3787,A1134862,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,APPOINT,2021-11-27T00:00:00.000,APP WNL,ADOPTION,2021-11-28T00:00:00.000,APP WNL,NOV.2021,FY2022
5063,A1135034,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-30T00:00:00.000,APP WNL,TRANSFER,2021-12-02T00:00:00.000,APP WNL,NOV.2021,FY2022
5348,A1135031,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-30T00:00:00.000,APP WNL,ADOPTION,2021-12-06T00:00:00.000,APP WNL,NOV.2021,FY2022
5197,A1134793,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-26T00:00:00.000,APP WNL,ADOPTION,2021-12-03T00:00:00.000,APP WNL,NOV.2021,FY2022
3726,A1133929,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,WALK IN,2021-11-13T00:00:00.000,APP WNL,ADOPTION,2021-11-15T00:00:00.000,APP WNL,NOV.2021,FY2022
3698,A1134215,CAT,DOMESTIC SH,IMPOUNDED,OWNER SURRENDER,URGENT,2021-11-17T00:00:00.000,CRITICAL,EUTHANIZED,2021-11-17T00:00:00.000,CRITICAL,NOV.2021,FY2022
4310,A1134856,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,APPOINT,2021-11-27T00:00:00.000,APP WNL,FOSTER,2021-11-27T00:00:00.000,UNDERAGE,NOV.2021,FY2022
4327,A1125780,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,APPOINT,2021-11-20T00:00:00.000,APP WNL,ADOPTION,2021-11-21T00:00:00.000,APP WNL,NOV.2021,FY2022
