,animal_id,animal_type,animal_breed,kennel_status,intake_type,intake_subtype,intake_date,intake_condition,outcome_type,outcome_date,outcome_condition,month,year
141382,A1083975,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-29T00:00:00.000,APP WNL,ADOPTION,2019-11-16T00:00:00.000,APP WNL,SEP.2019,FY2019
141383,A1083976,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-29T00:00:00.000,APP WNL,ADOPTION,2019-11-14T00:00:00.000,APP WNL,SEP.2019,FY2019
141384,A1083977,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-29T00:00:00.000,APP WNL,ADOPTION,2019-11-14T00:00:00.000,APP WNL,SEP.2019,FY2019
141321,A1083904,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141229,A1083800,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141116,A1083685,CAT,SIAMESE,UNAVAILABLE,STRAY,AT LARGE,2019-09-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141136,A1083707,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-09-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-28T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141416,A1084014,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141060,A1083626,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-14T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141059,A1083625,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141057,A1083623,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141056,A1083622,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141417,A1084015,CAT,DOMESTIC MH,IMPOUNDED,STRAY,AT LARGE,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141093,A1083661,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-02T00:00:00.000,HEALTHY,SEP.2019,FY2019
141140,A1083711,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141413,A1084011,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141201,A1083772,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141187,A1083758,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141414,A1084012,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141173,A1083745,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-11-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141171,A1083743,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,CONFINED,2019-09-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-01T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141168,A1083740,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
141166,A1083738,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140281,A1082757,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140275,A1082751,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140273,A1082749,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140271,A1082747,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140270,A1082746,CAT,DOMESTIC SH,AVAILABLE,OWNER SURRENDER,GENERAL,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140268,A1082744,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140267,A1082743,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140265,A1082742,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140264,A1082741,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-18T00:00:00.000,APP WNL,ADOPTION,2019-09-23T00:00:00.000,APP WNL,SEP.2019,FY2019
140263,A1082740,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140208,A1082684,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140283,A1082759,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-18T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140371,A1082849,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140369,A1082847,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140307,A1082785,CAT,DOMESTIC MH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-26T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140059,A1082529,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140098,A1082572,CAT,SIAMESE,UNAVAILABLE,STRAY,AT LARGE,2019-09-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140037,A1082506,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-16T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140150,A1082624,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140149,A1082623,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140147,A1082621,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140124,A1082598,CAT,AMER SH,UNAVAILABLE,STRAY,CONFINED,2019-09-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140126,A1082600,CAT,AMER SH,UNAVAILABLE,STRAY,CONFINED,2019-09-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140143,A1082617,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140125,A1082599,CAT,AMER SH,UNAVAILABLE,STRAY,CONFINED,2019-09-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140377,A1082854,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140618,A1083119,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140651,A1083153,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140593,A1083090,CAT,DOMESTIC LH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140592,A1083089,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140713,A1083227,CAT,DOMESTIC SH,AVAILABLE,STRAY,AT LARGE,2019-09-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140712,A1083226,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140711,A1083225,CAT,DOMESTIC SH,AVAILABLE,STRAY,AT LARGE,2019-09-22T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140442,A1082922,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140441,A1082921,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140436,A1082912,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140447,A1082927,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140421,A1082897,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140388,A1082865,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140387,A1082864,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140386,A1082863,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-05T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140383,A1082860,CAT,DOMESTIC SH,AVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-07T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140381,A1082858,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-09T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140380,A1082857,CAT,DOMESTIC MH,UNAVAILABLE,STRAY,AT LARGE,2019-09-19T00:00:00.000,APP WNL,ADOPTION,2019-11-05T00:00:00.000,APP WNL,SEP.2019,FY2019
140422,A1082898,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140420,A1082896,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140416,A1082893,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-27T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140517,A1083002,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-21T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140552,A1083046,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140510,A1082995,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140503,A1082988,CAT,DOMESTIC SH,UNAVAILABLE,STRAY,AT LARGE,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-25T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140011,A1082473,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-15T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-17T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140498,A1082984,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140497,A1082983,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140496,A1082981,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-20T00:00:00.000,APP WNL,ADOPTION,2019-12-03T00:00:00.000,APP WNL,SEP.2019,FY2019
140495,A1082980,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-11T00:00:00.000,HEALTHY,SEP.2019,FY2019
140494,A1082979,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-20T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-10-04T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
140493,A1082978,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-20T00:00:00.000,APP WNL,ADOPTION,2019-12-01T00:00:00.000,APP WNL,SEP.2019,FY2019
137632,A1080083,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-09-16T00:00:00.000,HEALTHY,ADOPTION,2019-09-20T00:00:00.000,HEALTHY,SEP.2019,FY2019
99553,A1044618,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-24T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
136051,A1078606,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-09-13T00:00:00.000,HEALTHY,ADOPTION,2019-09-14T00:00:00.000,HEALTHY,SEP.2019,FY2019
136058,A1078609,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-09-02T00:00:00.000,HEALTHY,ADOPTION,2019-09-02T00:00:00.000,HEALTHY,SEP.2019,FY2019
136055,A1078608,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-09-09T00:00:00.000,HEALTHY,ADOPTION,2019-09-09T00:00:00.000,HEALTHY,SEP.2019,FY2019
137626,A1080080,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-09-16T00:00:00.000,HEALTHY,ADOPTION,2019-09-22T00:00:00.000,HEALTHY,SEP.2019,FY2019
136054,A1078607,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-09-09T00:00:00.000,HEALTHY,ADOPTION,2019-09-09T00:00:00.000,HEALTHY,SEP.2019,FY2019
137566,A1080034,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2019-09-30T00:00:00.000,HEALTHY,ADOPTION,2019-09-30T00:00:00.000,HEALTHY,SEP.2019,FY2019
136223,A1078767,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-09-11T00:00:00.000,HEALTHY,ADOPTION,2019-09-13T00:00:00.000,HEALTHY,SEP.2019,FY2019
136220,A1078766,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2019-09-25T00:00:00.000,HEALTHY,ADOPTION,2019-09-27T00:00:00.000,HEALTHY,SEP.2019,FY2019
136215,A1078763,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2019-09-25T00:00:00.000,HEALTHY,ADOPTION,2019-09-27T00:00:00.000,HEALTHY,SEP.2019,FY2019
96229,A0947708,CAT,DOMESTIC MH,AVAILABLE,STRAY,AT LARGE,2019-09-02T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-08T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
136248,A1078781,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2019-09-22T00:00:00.000,HEALTHY,ADOPTION,2019-09-29T00:00:00.000,HEALTHY,SEP.2019,FY2019
137556,A1080029,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2019-09-27T00:00:00.000,HEALTHY,ADOPTION,2019-09-28T00:00:00.000,HEALTHY,SEP.2019,FY2019
137557,A1080030,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-09-12T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-12T00:00:00.000,HEALTHY,SEP.2019,FY2019
100584,A1046033,CAT,DOMESTIC SH,UNAVAILABLE,OWNER SURRENDER,GENERAL,2019-09-19T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-30T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
135691,A1077755,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,GENERAL,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-23T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
137883,A1080315,CAT,DOMESTIC SH,UNAVAILABLE,FOSTER,RETURN,2019-09-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,2019-09-29T00:00:00.000,TREATABLE REHABILITABLE NON-CONTAGIOUS,SEP.2019,FY2019
